key,Wire 1,Wire 2,Wire 3,Wire 4,Wire 5,Wire 6,Wire 7,Wire 8,Wire 9
1,60.059998,,,,,,,,
2,96.05231500000001,,,,,,,,
3,91.160157,,,,,,,,
4,89.063515,,,,,,,,
5,89.238236,9.11456,,,,,,,
6,99.10991700000001,9.11456,,,,,,,
7,98.0616,,,,,,,,
8,155.28239399999998,,,,,,,,
9,113.393279,9.143680999999999,,,,,,,
10,81.24479600000001,12.376000000000001,,,,,,,
11,99.197281,,,,,,,,
12,153.57887300000002,,,,,,,,
13,77.26992,52.416002999999996,,,,,,,
14,120.251038,37.826881,,,,,,,
15,71.285759,52.09568,,,,,,,
16,100.114563,43.097599,,,,,,,
17,110.20463600000001,50.144638,,,,,,,
18,88.233596,32.148486999999996,,,,,,,
19,113.218552,75.304322,,,,,,,
20,105.13775600000001,72.27583999999999,,,,,,,
21,119.290081,98.367363,,,,,,,
22,144.755523,99.910721,250.04179399999998,,,,,,
23,100.158234,114.907524,276.324066,,,,,,
24,101.730722,50.319363,,,,,,,
25,127.065117,64.588157,,,,,,,
26,170.13359100000002,,,,,,,,
27,118.24176,30.051841999999997,,,,,,,
28,99.153595,,,,,,,,
29,120.11999499999999,,,,,,,,
30,44.16048,23.033920000000002,,,,,,,
31,96.13968,27.023360999999998,,,,,,,
32,105.225121,,,,,,,,
33,210.275512,,,,,,,,
34,115.140472,,,,,,,,
35,130.079041,,,,,,,,
36,100.158234,,,,,,,,
37,86.486405,,,,,,,,
38,108.10799600000001,,,,,,,,35.0532
39,135.18959,,,,,,,,
40,125.23055300000001,,,,,,,,
43,96.096001,15.084160999999998,,,,,,,
44,69.18912300000001,,,,,,,,
45,114.35423700000001,,,,,,,,
46,100.245593,,,,,,,,
47,33.10944,49.038082,,,,,,,
48,72.20304100000001,47.14528299999999,,,,,,,
49,39.312,,,,,,,,
50,43.243198,,,,,,,,
57,21.097441,,,,,,,,
58,73.207679,11.12384,,,,,,,
59,40.141921999999994,,,,,,,,
60,35.162399,50.144638,,,,,,,
61,50.013599,70.062721,,,,,,,
62,97.100639,63.13216,,,,,,,
63,47.960640000000005,72.188484,,,,,,,
64,61.152001,64.15135699999999,,,,,,,
65,45.121441,26.120639999999998,,,,,,,
66,156.680151,,,,,,,,
67,70.062721,,,,,,,,
68,90.155518,,,,,,,,
69,191.362092,9.085441000000001,,,,,,,
70,90.024483,,,,,,,,
71,140.256469,,,,,,,,
72,71.853601,,,,,,,,
73,114.092163,,,,,,,,
74,117.28079200000002,,,,,,,,
75,114.266884,,,,,,,,
76,70.193763,,,,,,,,
77,110.292,45.135998,,,,,,,
78,86.26800099999998,35.060482,,,,,,,
79,50.013599,32.497921000000005,,,,,,,
80,23.1504,,,,,,,,
86,37.08432,,,,,,,,
87,54.993122,,,,,,,,
89,48.135361,12.17216,,,,,,,
90,72.552482,,,,,,,,
91,59.142724,53.173118,,,,,,,
92,12.97296,,,,,,,,
93,21.927359,,,,,,,,
94,37.215357999999995,,,,,,,,
95,75.260643,23.1504,,,,,,,
96,69.145439,18.14176,,,,,,,
97,150.259201,,,,,,,,
98,102.12383299999999,,,,,,,,
99,70.1064,,,,,,,,
100,90.19920400000001,,,,,,,,
101,76.221604,,,,,,,,
102,110.160958,,,,,,,,
103,105.225121,28.1008,,,,,,,
104,65.17055500000001,,,,,,,,
105,115.18415099999999,,,,,,,,
106,80.19648000000001,,,,,,,,
107,80.109123,,,,,,,,
108,84.56447599999998,12.14304,,,,,,,
110,34.0704,19.131842000000002,,,,,,,
111,118.72224299999999,17.122560999999997,,,,,,,
112,92.99472,,,,,,,,
113,7.55664,,96.04795100000001,24.148801,,60.094322000000005,,,
114,,,88.648567,43.065360999999996,,54.122643,,,
115,,,,,,64.21272300000001,,,
116,146.022235,0.5824,,,,,,,
117,,,93.068977,,,26.975523,,,
118,,,94.990898,33.182243,,60.025684,,,
119,,,93.11702700000001,,,43.174561,,,
120,150.215515,,,,,,,,
121,129.205429,,,,,,,,
122,133.223999,,,,,,,,
123,170.220947,,231.11090099999998,,,40.051441,,,
124,175.156799,,254.07785,,,40.085762,,,
125,120.382073,,260.13189700000004,,,65.310967,,,
126,56.085118,,,,,,,,
127,69.189117,,,,,25.0536,,,
128,59.23008,,,,,,,,
129,115.14048000000001,,,,,,,,
130,105.44351600000002,,,,,18.086641,,,
131,48.047999999999995,,,,,10.055760000000001,,,
132,,,,,,28.108082,,,
133,15.15696,,,,,137.142731,,,
134,,,,,,26.151842000000002,,,
135,124.225914,,,,,51.20544099999999,,,
136,35.118721,,,,,98.22384699999999,,,
137,40.27296,,,,,38.198161999999996,,,
138,109.156319,,,,,39.159121999999996,,,
139,104.35151699999999,,,,,32.123523999999996,,,
140,165.197754,1.6016000000000001,,,,20.214481,,,
141,93.562557,,,,,42.076324,,,
142,142.396804,,,,,,,,
143,83.385124,,,,,,,,
144,138.37824100000003,,,,,18.086641,,,
145,130.777908,,,,,14.0712,,,
146,106.273438,,,,,,,,
147,133.092957,18.14176,,,,9.197761,,,
148,126.23519100000001,38.321918,,,,,,,
149,92.03376,,,,,,,,
150,19.830719000000002,,,,,,,,
151,6.15888,,,,,,,,
152,96.05231500000001,,,,,,,,
153,70.15007800000001,,,,,,,,
154,70.193764,16.103361,,,,,,,
155,93.125763,,,,,,,,
156,103.172157,,,,,,,,
157,20.0928,,,,,,,,
158,91.160156,37.157123999999996,,,,,,,
159,21.01008,,,,,,,,
160,82.249435,,,,,,,,
161,109.068962,90.272011,,,,,,,
162,152.224793,,,,,,,,
163,90.854401,60.249283,,,,,,,
164,65.12688399999999,40.069122,,,,,,,
165,52.503361,90.30111699999999,,,,,,,
166,81.07007600000001,90.330239,,,,,,,
167,45.121437,20.0928,,,,,,,
168,60.103680000000004,60.249279,,,,,,,
169,36.254399,117.149767,,,,,,,
170,120.338402,85.001274,,,,,,,
171,100.114563,50.756161000000006,,,,,,,
172,85.219674,,,,,,,,
173,91.990073,,,,,,,,
174,110.117287,,,,,,,,
175,91.20384200000001,,,,,,,,
176,75.1296,,,,,,,,
177,116.27616900000001,,,,,,,,
178,163.668945,,,,,,,,
179,75.26063500000001,,,,,,,,
180,56.259841,,,,,,,,
181,42.194880999999995,,,,,,,,
182,37.08432,,,,,,,,
183,100.245601,,,,,,,,
184,97.974236,,,,,,,,
185,103.041115,,,,,,,,
186,98.105278,,,,,,,,
187,90.111839,,,,,,,,
188,55.080479000000004,,,,,,,,
189,74.21231800000001,64.18048099999999,,,,,,,
190,78.143516,30.110081,,,,,,,
191,105.094078,,,,,,,,
192,76.17791700000001,60.161922,,,,,,,
193,122.129272,,,,,,,,
194,117.10607900000001,,,,,,,,
196,83.254082,,,,,,,,
198,91.378555,,,,,,,,
199,83.341438,,,,,,,,
200,121.21199800000001,18.170881,,,,,,,
201,61.151998,,,,,,,,
202,105.006721,9.143680999999999,,,,,,,
203,120.20736,15.025920999999999,,,,,,,
204,134.184952,20.35488,,,,,,,
205,135.189591,18.11264,,,,,,,
206,127.458237,15.11328,,,,,,,
207,107.05967700000001,15.142401000000001,,,,,,,
208,109.986244,,,,,,,,
213,67.136154,,,,,,,,
214,82.205758,25.043201,,,,,,,
215,126.322556,,,,,,,,
216,95.091362,25.10144,,,,,,,
217,177.03503399999997,,,,,,,,
218,126.19151300000001,,,,,,,,
219,103.215836,12.0848,,,,,,,
220,89.150879,,,,,,,,
221,140.08175599999998,14.035841,,,,,,,
222,88.845115,,,,,,,,
223,142.09103299999998,57.24992,,,,,,,
224,126.104149,111.29665399999999,,,,,,,
225,182.626068,40.040001000000004,,,,,,,
226,74.212326,,,,,,,,
227,164.36784300000002,,,,,,,,
228,111.078232,63.248642000000004,,,,,,,
229,154.32144100000002,,,,,,,,
230,75.17327900000001,,,,,,,,
231,150.171829,,,,,,,,
232,145.017593,,,,,,,,
233,145.148636,,,,,,,,
234,125.099525,,,,,,,,
235,154.670866,83.312325,,,,,,,
236,60.889914999999995,29.090881,,,,,,,
237,71.11104,65.199684,,,,,,,
238,58.3128,45.106884,,,,,,,
239,85.175995,80.196487,,,,,,,
240,35.07504,25.13056,,,,,,,
241,30.1392,55.124165000000005,,,,,,,
242,50.188320000000004,26.149759,,,,,,,
243,71.6352,144.289596,,,,,,,
244,58.225441000000004,106.25888800000001,,,,,,,
245,46.300799999999995,86.51552500000001,,,,,,,
246,55.779358,90.12640400000001,,,,,,,
247,45.208798,46.67936300000001,,,,,,,
248,104.96304,,,,,,,,
249,102.64800399999999,,,,,,,,
250,100.289276,,,,,,,,
251,109.156319,,,,,,,,
252,165.24144,67.121598,,,,,,,
253,118.154396,30.02272,,,,,,,
254,170.177276,,,,,,,,
255,86.399033,,,,,,,,
256,47.261756999999996,,,,,,,,
257,84.171356,,,,,,,,
258,80.240158,,,,,,,,
259,55.080479000000004,,,,,,,,
260,104.220474,,,,,,,,
261,90.28656799999999,,,,,,,,
262,142.26575499999998,,,,,,,,
263,78.18719899999999,,,,,,,,
264,63.073921,,,,,,,,
265,62.200317999999996,,,,,,,,
266,73.295036,,,,,,,,
267,82.293121,,,,,,,,
268,57.133438,,,,,,,,
270,110.204636,35.118721,,,,,,,
271,140.16911399999998,75.1296,,,,,,,
272,120.16368100000001,84.21504200000001,,,,,,,
273,70.01904300000001,,,,,,,,
274,171.924481,19.190081,,,,,,,
275,100.114563,14.064960000000001,,,,,,,
276,118.19808200000001,82.205765,,,,,,,
277,61.152,90.18464700000001,,,,,,,
278,53.464321000000005,109.46208199999998,,,,,,,
279,99.066236,,,,,,,,
280,160.174557,76.236166,,,,,,46.002319,
281,125.230568,100.289276,,,,,,46.094879,
282,90.155517,35.060482,,,,,,46.187439000000005,
283,125.143204,35.147839000000005,,,,,,46.094879,
284,105.181442,65.257919,,,,,,46.279999,
285,60.27839999999999,,,,,,,46.187439000000005,
286,110.204636,45.135998,,,,,,46.187439000000005,
287,130.166381,60.103683,,,,,,45.354401,
288,70.19376399999999,,,,,,,45.076721,
289,86.311676,20.180161,,,,,,45.076721,
290,67.31088199999999,,,,,,,,
291,176.117752,30.110081,,,,,,,
292,74.212326,,,,,,,,
293,131.73888,,,,,,,,
294,99.37200100000001,,,,,,,,
295,110.16095700000001,,,,,,,,
296,168.080642,,,,,,,,
297,158.29631,,,,,,,,
298,118.32912400000001,,,,,,,,
299,98.105278,28.129921000000003,,,,,,,
300,45.077759,10.13376,,,,,,,
301,125.099525,67.23808199999999,,,,,,,
302,58.181759,21.17024,,,,,,,
303,75.216965,,,,,,,,
304,117.193444,12.14304,,,,,,,
305,133.70448299999998,43.010242,,,,,,,
306,149.036163,,,,,,,,
307,56.085121,,,,,,,,
308,88.75775800000001,,,,,,,,
309,93.038399,,,,,,,,
310,83.210399,31.1584,,,,,,,
311,81.98735400000001,0.17472000000000001,,,,,,,
312,149.079834,,,,,,,,
313,68.228159,,,,,,,,
314,68.097121,,,,,,,,
315,98.192642,,,,,,,,
316,120.16368100000001,20.151041,,,,,,,
317,97.100639,,,,,,,,
318,87.316322,,,,,,,,
319,33.240479,,,,,,,,
320,63.248642,,,,,,,,
321,15.15696,,,,,,,,
322,,188.22854999999998,,,,,,,
323,146.53079200000002,16.2864,,,,,,,
324,180.32038899999998,,,,,,,,
325,114.2855992056,,,,,,,,
326,100.105202,,,,,,,,
327,97.01640400000001,,,,,,,,
328,96.87600099999999,40.052479,,,,,,,
329,183.362397,,,,,,,,
333,93.178802,,,,,,,,
334,130.291199,,,,,,,,
335,73.42920000000001,,,,,,,,
336,149.385605,,,,,,,,
337,58.219201,12.15448,,,,,,,
338,82.13400200000001,,,,,,,,
339,92.195999,,,,,,,,
340,62.290802000000006,,,,,,,,
341,37.065601,55.584877,,,,,,,
342,66.22200000000001,,,,,,,,
343,48.110401,,,,,,,,
344,97.297195,,,,,,,,
345,71.22959900000001,,,,,,,,
346,81.385196,35.106239,,,,,,,
347,63.133201,23.10256,,,,,,,
348,52.275599,23.10256,,,,,,,
349,76.283997,0.030160000000000003,,,,,,,
350,32.292,,,,,,,,
351,69.26400799999999,47.170239,,,,,,,
352,61.120799999999996,,,,,,,,
353,63.367203,,,,,,,,
354,49.139995,,,,,,,,
356,78.48359599999999,,,,,,,,
357,127.062004,9.16864,,,,,,,
358,57.376801,110.355438,,,,,,,
359,114.191993,,,,,,,,
360,84.239998,,,,,,,,
361,237.463211,,,,,,,,
362,115.26840200000001,,,,,,,,
363,117.093597,,,,,,,,
364,122.24159999999999,,,,,,,,
365,196.79399899999999,,,,,,,,
366,124.207191,,,,,,,,
367,110.260796,30.069521,,,,,,,
368,72.212395,,,,,,,,
369,120.27599400000001,35.136398,,,,,,,
370,160.19639600000002,,,,,,,,
371,135.298798,,,,,,,,
372,127.249199,,,,,,,,
373,121.258789,,,,,,,,
374,81.057598,,,,,,,,
379,166.28041,,,,,,,,
380,91.025998,,,,,,,,
381,190.242004,,,,,,,,
383,199.41478,8.082880000000001,,,,,,,
384,138.200394,,,,,,,,
385,117.327598,,,,,,,,
386,157.201203,,,,,,,,
387,113.302795,,,,,,,,
388,135.251999,,,,,,,,
389,86.392799,15.11016,,,,,,,
390,166.327202,,,,,,,,
391,132.490799,,,,,,,,
392,119.527198,,,,,,,,
393,105.019203,,,,,,,,
394,88.030792,,,,,,,,
395,101.181602,,,,,,,,
396,131.3208,,,,,,,,
397,155.141998,,,,,,,,
398,124.20720700000001,,,,,,,,
399,97.110001,,,,,,,,
400,155.375992,,,,,,,,
401,89.29440299999999,,,,,,,,
402,94.53600300000001,,,,,,,,
403,22.229999,,,,,,,,
404,37.205996999999996,33.236321000000004,,,,,,,
405,121.305594,46.174957,,,,,,,
406,136.375206,70.061684,277.044769,,,,,,
407,129.261596,108.515679,279.78350800000004,,,,,,
408,125.236801,35.136398,,,,,,,
409,60.372002,45.239998,,,,,,,
410,78.202797,24.158159,,,,,,,
411,20.124001,29.134559999999997,,,,,,,
412,99.122398,,,,,,,,
413,145.454391,35.166557,,,,,,,
414,128.185211,37.187283,,,,,,,
415,73.10160099999999,34.261756999999996,,,,,,,
416,112.132797,21.112,,,,,,,
417,130.291199,50.09576,260.13189700000004,,,,,,
418,145.313995,75.339676,260.083832,,,,,,
419,102.211197,,,,,,,,
420,181.350006,,,,,,,,
421,174.42361499999998,11.1592,,,,,,,
422,132.397201,29.134559999999997,,,,,,,
423,118.310394,17.161039000000002,,,,,,,
424,163.331985,20.146879000000002,,,,,,,
425,167.403595,,,,,,,,
426,160.383591,,,,,,,,
427,125.798396,,,,,,,,
428,140.680799,,,,,,,,
429,106.189194,,,,,,,,
430,108.1548,,,,,,,,
431,122.19480200000001,,,,,,,,
432,106.095596,,,,,,,,
433,88.124397,,,,,,,,
434,122.147995,,,,,,,,
435,125.23680099999999,109.36015999999998,,,,,,,
436,36.129601,0.09047999999999999,,,,,,,
437,119.19959999999999,67.105999,,,,,,,
438,171.381607,18.065839999999998,,,,,,,
439,152.28720099999998,,,,,,,,
440,127.249198,,,,,,,,
441,163.98719899999998,,,,,,,,
442,162.58319,,,,,,,,
443,118.16999799999999,9.07816,,,,,,,
444,168.3396,,,,,,,,
445,121.258789,26.118561,,,,,,,
446,112.226394,,,,,,,,
447,133.239608,41.108078000000006,,,,,,,
448,127.529991,,,,,,,,
449,100.151993,14.08472,,,,,,,
450,221.317184,14.0244,,,,,,,
451,138.153595,23.012081,,,,,,,
452,108.342003,,,,,,,,
453,189.39961300000002,54.046721999999995,,,,,,,
454,160.617584,35.076080000000005,,,,,,,
455,149.198395,10.1036,,,,,,,
456,68.140801,,,,,,,,
457,102.16439799999999,,,,,,,,
458,91.166405,,,,,,,,
459,130.66561099999998,,,,,,,,
460,222.95519399999998,,,,,,,,
461,90.043198,,,,,,,,
462,95.284797,,,,,,,,
463,135.25199899999998,,,,,,,,
464,151.351197,,,,,,,,
465,165.25079399999998,30.129841,,,,,,,
466,155.235611,,,,,,,,
467,115.0812,,,,,,,,
468,139.97879,30.16,,,,,,,
469,125.283608,,,,,,,,
470,152.193603,,,,,,,,
471,171.28801,,,,,,,,
472,145.08000099999998,,,,,,,,
473,169.416,9.07816,,,,,,,
474,77.220001,,,,,,,,
475,97.81199699999999,13.21008,,,,,,,
476,45.161995000000005,,,,,,,,
477,86.15879799999999,,,,,,,,
478,131.227188,8.17336,,,,,,,
479,139.183213,8.11304,,,,,,,
480,137.12399299999998,30.16,,,,,,,
481,65.23919699999999,,,,,,,,
482,132.3504,,,,,,,,
483,123.78599600000001,,,,,,,,
484,120.229194,,,,,,,,
485,98.27999500000001,,,,,,,,
486,98.186402,,,,,,,,
487,22.1364,,,,,,,,
488,92.1492,,,,,,,,
489,105.112801,,,,,,,,
490,76.049995,,,,,,,,
491,87.328797,,,,,,,,
492,126.172799,,,,,,,,
493,100.105202,,,,,,,,
494,93.13200400000001,,,,,,,,
495,120.042,,,,,,,,
496,68.28119699999999,,,,,,,,
497,87.094803,,,,,,,,
498,73.28879500000001,,,,,,,,
499,45.349197000000004,,,,,,,,
500,102.070801,14.08472,,,,,,,
501,23.165998000000002,14.08472,,,,,,,
502,35.099998,,,,,,,,
503,127.34280000000001,,,,,,,,
504,,23.193039000000002,,,,,,,
505,80.215195,45.17968,,,,,,,
507,177.325195,,,,,,,,
508,100.151993,,,,,,,,
509,114.37920299999999,,,,,,,,
510,51.292801,,,,,,,,
511,20.124001,,,,,,,,
512,77.26679999999999,15.20064,,,,,,,
513,95.19120000000001,39.147678000000006,,,,,,,
514,102.117599,,,,,,,,
515,137.311203,,,,,,,,
516,151.72560099999998,,,,,,,,
517,115.26840200000001,,,,,,,,
518,163.332001,,,,,,,,
519,128.232009,,,,,,,,
520,125.28359200000001,16.195919,,,,,,,
521,47.080799,9.16864,,,,,,,
522,73.14839699999999,82.09552,,,,,,,
523,74.318405,97.115196,,,,,,,
524,54.147598,51.03072,,,,,,,
525,54.100798999999995,28.078958,,,,,,,
526,90.183601,43.128799,,,,,,,
527,105.346802,30.09968,,,,,,,
528,131.461196,,,,,,,,
530,,22.107281,,,,,,,
531,149.151613,9.13848,,,,,,,
532,108.1548,,,,,,,,
533,150.27478799999997,15.17048,,,,,,,
534,105.019203,,,,,,,,
535,165.344403,,,,,,,,
536,97.20360600000001,14.14504,,,,,,,
537,100.011597,,,,,,,,
538,102.070801,,,,,,,,
539,68.094002,,,,,,,,
541,123.2244,,,,,,,,
542,133.239609,,,,,,,,
543,120.135598,,,,,,,,
544,53.351997999999995,,,,,,,,
545,62.19720099999999,,,,,,,,
546,35.287200999999996,,,,,,,,
547,52.275597,,,,,,,,
548,60.325199,,,,,,,,
549,64.256393,24.128,,,,,,,
550,60.325199,,,,,,,,
551,,40.173119,,,,,,,
552,21.1068,,,,,,,,
553,152.33399999999997,,,,,,,,
554,148.215607,,,,,,,,
555,168.38639899999998,22.227921,,,,,,,
556,100.151993,15.140320000000001,,,,,,,
557,113.209198,,,,,,,,
558,101.181595,,,,,,,,
559,105.112801,,,,,,,,
560,106.750802,,,,,,,,
561,99.122398,,,,,,,,
562,32.1516,,,,,,,,
563,140.166,,,,,,,,
564,95.097595,,,,,,,,
565,133.099197,,,,,,,,
566,68.468399,,,,,,,,
567,113.209198,,,,,,,,
568,100.151993,,,,,,,,
569,49.186798,60.169201,,,,,,,
570,60.231601999999995,59.264397,,,,,,,
571,113.25599600000001,150.28729299999998,,,,,,,
572,102.257999,90.14823799999999,,,,,,,
573,55.17719699999999,,,,,,,,
574,147.232803,,,,,,,,
575,124.253997,21.172319,,,,,,,
576,188.463608,36.161839,,,,,,,
577,94.34880100000001,9.16864,,,,,,,
578,139.183197,44.305038,,,,,,,
579,86.252396,16.135599,,,,,,,
580,71.370002,1.17624,,,,,,,
581,103.194001,12.124319999999999,,,,,,,
582,100.011597,,,,,,,,
583,90.323998,59.05327700000001,,,,,,,
584,139.229995,,,,,,,,
585,110.40119899999999,,,,,,,,
586,138.294005,,,,,,,,
587,97.156791,,,,,,,,
588,130.24439999999998,,,,,,,,
589,151.070404,,,,,,,,
590,109.04399899999999,,,,,,,,
591,80.355599,,,,,,,,
592,103.10039499999999,,,,,,,,
593,63.36720299999999,,,,,,,,
594,105.11280099999999,50.09576,,,,,,,
595,140.166001,,,,,,,,
596,162.302399,,,,,,,,
597,165.20401,,,,,,,,
598,86.15879799999999,65.205919,,,,,,,
599,109.184403,,,,,,,,
600,58.827598,,,,,,,,
601,98.186401,,,,,,,,
602,67.111198,,,,,,,,
603,91.16640100000001,78.68743900000001,,,,,,,
604,155.235611,,,,,,,,
605,100.058403,,,,,,,,
606,150.181198,,,,,,,,
608,60.091198,,,,,,,,
609,85.129204,,,,,,,,
610,64.95839699999999,,,,,,,,
611,45.068397999999995,,,,,,,,
612,119.05920400000001,18.096001,,,,,,,
613,151.070404,,,,,,,,
614,153.737999,,,,,,,,
615,159.16679399999998,,,,,,,,
616,152.33399300000002,,,,,,,,
617,138.24719199999998,,,,,,,,
618,70.199997,,,,,,,,
619,90.043198,,,,,,,,
620,104.925598,,,,,,,,
621,103.942802,,,,,,,,
622,96.0336,,,,,,,,
623,105.112801,,,,,,,,
624,145.173599,,,,,,,,
625,155.329193,,,,,,,,
626,100.151992,210.245362,,,,,,,
627,98.326797,,,,,,,,
628,54.10079999999999,103.20752,,,,,,,
629,61.1208,31.094959000000003,,,,,,,
630,156.592803,118.25735399999999,,,,,,,
631,103.053604,85.744876,,,,,,,
632,63.133202000000004,34.925278000000006,,,,,,,
633,117.093597,30.129839999999998,,,,,,,
634,93.225594,,,,,,,,
635,57.236401,17.07056,,,,,,,
636,82.321197,,,,,,,,
637,129.214798,,,,,,,,
638,169.322388,,,,,,,,
639,136.094398,,,,,,,,
640,75.113998,,,,,,,,
641,221.17679599999997,,,,,,,,
642,130.291198,,,,,,,,
643,39.967201,,,,,,,,
644,105.159599,,,,,,,,
645,95.1912,,,,,,,,
646,136.234802,,,,,,,,
647,100.151993,,,,,,,,
648,105.112801,,,,,,,,
649,90.18360100000001,,,,,,,,
650,170.398798,,,,,,,,
651,123.130799,,,,,,,,
652,121.30559299999999,,,,,,,,
653,187.29359399999998,,,,,,,,
654,116.20439200000001,10.133759,,,,,,,
655,124.06680300000001,,,,,,,,
656,60.137997,,,,,,,,
